address,bikes,category,division,latitud,longitud,sub_category
PL. DE TETUAN 8-9,0,bicing,mobilidad,41.394232,2.175278,bicing
PL. DE TETUAN 8-9,19,bicing,mobilidad,41.394232,2.175278,bicing
Pl. Valentí Amirall nan,6,bicing,mobilidad,41.408439,2.192173,bicing
(PK) PG. DE COLOM 1,9,bicing,mobilidad,41.376648,2.178745,bicing
Fernando Pessoa 72,20,bicing,mobilidad,41.445705,2.192892,bicing
Arizala 77,10,bicing,mobilidad,41.379046,2.123253,bicing
Joan Miró 2,32,bicing,mobilidad,41.389028,2.196844,bicing
Joan Miró 2,33,bicing,mobilidad,41.389028,2.196844,bicing
Consell de Cent 482,26,bicing,mobilidad,41.400168,2.177948,bicing
Sentmenat 39,17,bicing,mobilidad,41.385057,2.137331,bicing
Sentmenat 39,16,bicing,mobilidad,41.385057,2.137331,bicing
Recinte Parc de la Ciutadella nan,19,bicing,mobilidad,41.38739,2.1875,bicing
Castellnou 65,24,bicing,mobilidad,41.39706,2.12801,bicing
Onze de Setembre 37,14,bicing,mobilidad,41.429977,2.191821,bicing
Onze de Setembre 37,13,bicing,mobilidad,41.429977,2.191821,bicing
(PK) C/ DEL DR. AIGUADER 86-88,11,bicing,mobilidad,41.38582,2.194135,bicing
Onze de Setembre 37,12,bicing,mobilidad,41.429977,2.191821,bicing
Diagonal 231,5,bicing,mobilidad,41.402046,2.182286,bicing
(PK) PLAÇA CANONGE RODÓ SN,10,bicing,mobilidad,41.409532,2.188282,bicing
Diagonal 231,6,bicing,mobilidad,41.402046,2.182286,bicing
Rosa Sensat 12,21,bicing,mobilidad,41.390666,2.197024,bicing
Sant Adrià 113,8,bicing,mobilidad,41.43619,2.204573,bicing
Diagonal 231,7,bicing,mobilidad,41.402046,2.182286,bicing
Sant Adrià 113,7,bicing,mobilidad,41.43619,2.204573,bicing
Passeig de Lluís Companys nan,9,bicing,mobilidad,41.391299,2.180828,bicing
C/ DIPUTACIÓ - TARRAGONA SN,7,bicing,mobilidad,41.377191,2.149283,bicing
Gelabert 1,25,bicing,mobilidad,41.38712,2.141039,bicing
Plaça dels Àngels 1,0,bicing,mobilidad,41.382822,2.167154,bicing
Còrsega 216,33,bicing,mobilidad,41.391751,2.153123,bicing
Joan Güell 50,18,bicing,mobilidad,41.378629,2.133467,bicing
Plaça dels Àngels 1,1,bicing,mobilidad,41.382822,2.167154,bicing
Còrsega 216,31,bicing,mobilidad,41.391751,2.153123,bicing
Berlín 38,11,bicing,mobilidad,41.383241,2.139363,bicing
Carrer Turó Blau 1,21,bicing,mobilidad,41.438864,2.176822,bicing
Joan Güell 50,19,bicing,mobilidad,41.378629,2.133467,bicing
Concepció Arenal 176,18,bicing,mobilidad,41.426841,2.184238,bicing
Joan Güell 50,20,bicing,mobilidad,41.378629,2.133467,bicing
Concepció Arenal 176,17,bicing,mobilidad,41.426841,2.184238,bicing
Sant Adrià 113,6,bicing,mobilidad,41.43619,2.204573,bicing
Sant Adrià 113,5,bicing,mobilidad,41.43619,2.204573,bicing
(PK) C/ DE LA MARINA 13-17,2,bicing,mobilidad,41.387298,2.196595,bicing
(PK) C/ DE LA MARINA 13-17,1,bicing,mobilidad,41.387298,2.196595,bicing
Cardenal Tedeschini 13,21,bicing,mobilidad,41.425405,2.185226,bicing
Diagonal 680,21,bicing,mobilidad,41.387498,2.123637,bicing
Tarragona 103,31,bicing,mobilidad,41.376428,2.147734,bicing
Diagonal 680,20,bicing,mobilidad,41.387498,2.123637,bicing
Cardenal Tedeschini 13,24,bicing,mobilidad,41.425405,2.185226,bicing
(PK) AV. JOSEP TARRADELLAS 46,5,bicing,mobilidad,41.384111,2.14274,bicing
(PK) RAMBLA DEL POBLENOU 130,1,bicing,mobilidad,41.404362,2.197132,bicing
Indústria 10,21,bicing,mobilidad,41.402314,2.164961,bicing
Cardenal Tedeschini 13,25,bicing,mobilidad,41.425405,2.185226,bicing
Pl. Sants (Ps. S. Antoni) 0,26,bicing,mobilidad,41.375802,2.135973,bicing
Ribes 77,25,bicing,mobilidad,41.400167,2.184362,bicing
Tarragona 159,21,bicing,mobilidad,41.379135,2.14409,bicing
Concepció Arenal 176,19,bicing,mobilidad,41.426841,2.184238,bicing
Tarragona 103,32,bicing,mobilidad,41.376428,2.147734,bicing
Cardenal Tedeschini 13,26,bicing,mobilidad,41.425405,2.185226,bicing
(PK) PLAÇA CANONGE RODÓ SN,12,bicing,mobilidad,41.409532,2.188282,bicing
Passeig de Colom nan,0,bicing,mobilidad,41.380778,2.182581,bicing
Avda. Diagonal 668,31,bicing,mobilidad,41.388011,2.125593,bicing
Doctor Carulla 44,4,bicing,mobilidad,41.400587,2.130658,bicing
Viladomat 244,28,bicing,mobilidad,41.387499,2.14702,bicing
Avda. Diagonal 668,30,bicing,mobilidad,41.388011,2.125593,bicing
Montmany 1,21,bicing,mobilidad,41.403465,2.161096,bicing
Pg Lluís Companys 11,6,bicing,mobilidad,41.391075,2.180223,bicing
Pg Lluís Companys 11,7,bicing,mobilidad,41.391075,2.180223,bicing
Figols 1,17,bicing,mobilidad,41.381311,2.128912,bicing
Vallespir 130,20,bicing,mobilidad,41.381888,2.135433,bicing
Viladomat 244,29,bicing,mobilidad,41.387499,2.14702,bicing
Plaça de Joan Peiró nan,32,bicing,mobilidad,41.378031,2.139124,bicing
Vallespir 130,19,bicing,mobilidad,41.381888,2.135433,bicing
Pg Lluís Companys 11,8,bicing,mobilidad,41.391075,2.180223,bicing
Cardenal Tedeschini 13,23,bicing,mobilidad,41.425405,2.185226,bicing
Figols 1,18,bicing,mobilidad,41.381311,2.128912,bicing
Vía Augusta 21,25,bicing,mobilidad,41.401118,2.147989,bicing
Marina 199,28,bicing,mobilidad,41.400659,2.179111,bicing
Cardenal Tedeschini 13,22,bicing,mobilidad,41.425405,2.185226,bicing
"Gran Vía, 1041/ Selva de Mar 1041",20,bicing,mobilidad,41.414758,2.201538,bicing
"Gran Vía, 1041/ Selva de Mar 1041",21,bicing,mobilidad,41.414758,2.201538,bicing
Cantàbria 55,26,bicing,mobilidad,41.422212,2.198316,bicing
Vallespir 130,21,bicing,mobilidad,41.381888,2.135433,bicing
Portugal 3,18,bicing,mobilidad,41.425905,2.19115,bicing
Comte Borrell 198,17,bicing,mobilidad,41.38551,2.152,bicing
Diputació 350,26,bicing,mobilidad,41.396815,2.175714,bicing
Travessera de Gràcia 328,26,bicing,mobilidad,41.408284,2.16905,bicing
Cantàbria 55,27,bicing,mobilidad,41.422212,2.198316,bicing
Diputació 350,27,bicing,mobilidad,41.396815,2.175714,bicing
Escornalbou 51,19,bicing,mobilidad,41.418088,2.176313,bicing
Diagonal 231,10,bicing,mobilidad,41.402046,2.182286,bicing
Diagonal 231,13,bicing,mobilidad,41.402046,2.182286,bicing
Vallespir 130,23,bicing,mobilidad,41.381888,2.135433,bicing
Mallorca 84,16,bicing,mobilidad,41.384956,2.150814,bicing
Comte Borrell 198,18,bicing,mobilidad,41.38551,2.152,bicing
Diagonal 231,14,bicing,mobilidad,41.402046,2.182286,bicing
Vallespir 130,22,bicing,mobilidad,41.381888,2.135433,bicing
Portugal 3,19,bicing,mobilidad,41.425905,2.19115,bicing
Cardenal Tedeschini 13,27,bicing,mobilidad,41.425405,2.185226,bicing
Guinardó 32,24,bicing,mobilidad,41.415617,2.181966,bicing
Diagonal 231,12,bicing,mobilidad,41.402046,2.182286,bicing
Felip II 214,25,bicing,mobilidad,41.426896,2.178511,bicing
Nàpols 125,27,bicing,mobilidad,41.395796,2.178784,bicing
Avda. Diagonal 26,0,bicing,mobilidad,41.410882,2.216703,bicing
Palència 31,18,bicing,mobilidad,41.418208,2.190374,bicing
Palència 31,19,bicing,mobilidad,41.418208,2.190374,bicing
Cardenal Tedeschini 13,28,bicing,mobilidad,41.425405,2.185226,bicing
Mallorca 84,17,bicing,mobilidad,41.384956,2.150814,bicing
Rocafort 214,21,bicing,mobilidad,41.385012,2.145843,bicing
Vallespir 130,24,bicing,mobilidad,41.381888,2.135433,bicing
Rocafort 214,22,bicing,mobilidad,41.385012,2.145843,bicing
Comte Borrell 177,27,bicing,mobilidad,41.384075,2.153654,bicing
(PK) PG. DE GARCIA FÀRIA 71,2,bicing,mobilidad,41.404459,2.214978,bicing
Rocafort 214,23,bicing,mobilidad,41.385012,2.145843,bicing
Mallorca 84,18,bicing,mobilidad,41.384956,2.150814,bicing
Portugal 3,20,bicing,mobilidad,41.425905,2.19115,bicing
Portugal 3,21,bicing,mobilidad,41.425905,2.19115,bicing
Vilamarí 85,23,bicing,mobilidad,41.380708,2.146793,bicing
Rocafort 214,24,bicing,mobilidad,41.385012,2.145843,bicing
Mallorca 84,19,bicing,mobilidad,41.384956,2.150814,bicing
(PK) PG. DE GARCIA FÀRIA 71,1,bicing,mobilidad,41.404459,2.214978,bicing
Portugal 3,22,bicing,mobilidad,41.425905,2.19115,bicing
Marina 199,29,bicing,mobilidad,41.400659,2.179111,bicing
Marina 199,30,bicing,mobilidad,41.400659,2.179111,bicing
Diagonal 231,15,bicing,mobilidad,41.402046,2.182286,bicing
Rambla del Brasil 44,27,bicing,mobilidad,41.37836,2.129737,bicing
"Gran Vía, 1041/ Selva de Mar 1041",19,bicing,mobilidad,41.414758,2.201538,bicing
Cardenal Tedeschini 13,29,bicing,mobilidad,41.425405,2.185226,bicing
Sant Adrià 113,0,bicing,mobilidad,41.43619,2.204573,bicing
Diagonal 231,17,bicing,mobilidad,41.402046,2.182286,bicing
Avda. d'Eduard Maristany 1,0,bicing,mobilidad,41.411026,2.219377,bicing
Travessera de Gràcia 368,20,bicing,mobilidad,41.409815,2.171621,bicing
Carre Laforja 74,25,bicing,mobilidad,41.397698,2.147358,bicing
Diagonal 231,18,bicing,mobilidad,41.402046,2.182286,bicing
Cubelles 2,14,bicing,mobilidad,41.425897,2.17505,bicing
Fernando Pessoa 72,26,bicing,mobilidad,41.445705,2.192892,bicing
Fernando Pessoa 72,16,bicing,mobilidad,41.445705,2.192892,bicing
República Dominicana 25,3,bicing,mobilidad,41.439949,2.197033,bicing
República Dominicana 25,4,bicing,mobilidad,41.439949,2.197033,bicing
Diagonal 231,16,bicing,mobilidad,41.402046,2.182286,bicing
República Dominicana 25,5,bicing,mobilidad,41.439949,2.197033,bicing
Ribes 77,26,bicing,mobilidad,41.400167,2.184362,bicing
Vilamarí 85,22,bicing,mobilidad,41.380708,2.146793,bicing
República Dominicana 25,6,bicing,mobilidad,41.439949,2.197033,bicing
Ribes 77,27,bicing,mobilidad,41.400167,2.184362,bicing
Plaça de l'Estació 6,7,bicing,mobilidad,41.436163,2.192994,bicing
República Dominicana 25,8,bicing,mobilidad,41.439949,2.197033,bicing
Plaça de l'Estació 6,8,bicing,mobilidad,41.436163,2.192994,bicing
Plaça de l'Estació 6,9,bicing,mobilidad,41.436163,2.192994,bicing
(PK) RAMBLA DEL POBLENOU 130,0,bicing,mobilidad,41.404362,2.197132,bicing
(PK) AV. JOAN XXIII 23-25,0,bicing,mobilidad,41.384344,2.122085,bicing
Diagonal 680,22,bicing,mobilidad,41.387498,2.123637,bicing
Diagonal 231,9,bicing,mobilidad,41.402046,2.182286,bicing
Avda. d'Eduard Maristany 1,6,bicing,mobilidad,41.411026,2.219377,bicing
República Dominicana 25,9,bicing,mobilidad,41.439949,2.197033,bicing
Diagonal 231,8,bicing,mobilidad,41.402046,2.182286,bicing
Diagonal 680,23,bicing,mobilidad,41.387498,2.123637,bicing
C/ DE PROVENÇA 445,0,bicing,mobilidad,41.404871,2.175141,bicing
Bailén 62,28,bicing,mobilidad,41.395213,2.172984,bicing
Cubelles 2,13,bicing,mobilidad,41.425897,2.17505,bicing
Diagonal 680,24,bicing,mobilidad,41.387498,2.123637,bicing
Sant Oleguer 2,20,bicing,mobilidad,41.377635,2.170586,bicing
Roc Boronat 134,27,bicing,mobilidad,41.403502,2.193702,bicing
Diagonal 680,26,bicing,mobilidad,41.387498,2.123637,bicing
Doctor Salvador Cardenal 7,33,bicing,mobilidad,41.385465,2.122912,bicing
Pg Lluís Companys 18,0,bicing,mobilidad,41.391349,2.18061,bicing
Avda. Diagonal 668,29,bicing,mobilidad,41.388011,2.125593,bicing
Onze de Setembre 37,11,bicing,mobilidad,41.429977,2.191821,bicing
Diagonal 680,25,bicing,mobilidad,41.387498,2.123637,bicing
Jane Addams 26,25,bicing,mobilidad,41.362135,2.135637,bicing
(PK) C/ DE LES MONGES 2,3,bicing,mobilidad,41.430201,2.187974,bicing
Pg Lluís Companys 18,1,bicing,mobilidad,41.391349,2.18061,bicing
Passeig Joan de Borbó s/n,27,bicing,mobilidad,41.370297,2.187808,bicing
Onze de Setembre 37,10,bicing,mobilidad,41.429977,2.191821,bicing
República Dominicana 25,13,bicing,mobilidad,41.439949,2.197033,bicing
Moll Oriental nan,27,bicing,mobilidad,41.36958,2.188017,bicing
Rosselló 101,30,bicing,mobilidad,41.38824,2.150252,bicing
Passeig de Colom nan,1,bicing,mobilidad,41.380705,2.182415,bicing
C/ DIPUTACIÓ - TARRAGONA SN,5,bicing,mobilidad,41.377191,2.149283,bicing
Pg Lluís Companys 11,5,bicing,mobilidad,41.391075,2.180223,bicing
Pg Lluís Companys 18,3,bicing,mobilidad,41.391349,2.18061,bicing
Onze de Setembre 37,9,bicing,mobilidad,41.429977,2.191821,bicing
Avda. Diagonal 668,32,bicing,mobilidad,41.388011,2.125593,bicing
Recinte Parc de la Ciutadella nan,14,bicing,mobilidad,41.38739,2.1875,bicing
Onze de Setembre 37,8,bicing,mobilidad,41.429977,2.191821,bicing
Diagonal 46,24,bicing,mobilidad,41.409017,2.20881,bicing
Passeig de Lluís Companys nan,4,bicing,mobilidad,41.391299,2.180828,bicing
Bruc 66,26,bicing,mobilidad,41.393512,2.170718,bicing
Passeig de Lluís Companys nan,0,bicing,mobilidad,41.391299,2.180828,bicing
Pg Lluís Companys 11,3,bicing,mobilidad,41.391075,2.180223,bicing
Passeig de Lluís Companys nan,2,bicing,mobilidad,41.391299,2.180828,bicing
Pg Lluís Companys 11,4,bicing,mobilidad,41.391075,2.180223,bicing
Av. Meridiana 47,16,bicing,mobilidad,41.398237,2.186711,bicing
Passeig de Lluís Companys nan,1,bicing,mobilidad,41.391299,2.180828,bicing
Av. Meridiana 47,17,bicing,mobilidad,41.398237,2.186711,bicing
Meridiana 40,20,bicing,mobilidad,41.396085,2.187073,bicing
Av. Meridiana 47,19,bicing,mobilidad,41.398237,2.186711,bicing
Meridiana 40,21,bicing,mobilidad,41.396085,2.187073,bicing
Av. Meridiana 47,20,bicing,mobilidad,41.398237,2.186711,bicing
Rambla Catalunya 47,26,bicing,mobilidad,41.390349,2.16424,bicing
Pg Lluís Companys 11,1,bicing,mobilidad,41.391075,2.180223,bicing
Av. Meridiana 47,21,bicing,mobilidad,41.398237,2.186711,bicing
Concepció Arenal 281,13,bicing,mobilidad,41.432559,2.184264,bicing
Onze de Setembre 37,7,bicing,mobilidad,41.429977,2.191821,bicing
Vilamarí 85,24,bicing,mobilidad,41.380708,2.146793,bicing
Onze de Setembre 37,6,bicing,mobilidad,41.429977,2.191821,bicing
Vilamarí 85,25,bicing,mobilidad,41.380708,2.146793,bicing
Pg Lluís Companys 11,2,bicing,mobilidad,41.391075,2.180223,bicing
Passeig de Lluís Companys nan,3,bicing,mobilidad,41.391299,2.180828,bicing
Doctor Salvador Cardenal 7,31,bicing,mobilidad,41.385465,2.122912,bicing
Carrer de l'Energia 2,32,bicing,mobilidad,41.357338,2.137172,bicing
Passeig de Lluís Companys nan,5,bicing,mobilidad,41.391299,2.180828,bicing
Pl. Universitat nan,24,bicing,mobilidad,41.38547,2.16333,bicing
Pl. Universitat nan,23,bicing,mobilidad,41.38547,2.16333,bicing
(PK) PL. D'ERNEST LLUCH I MARTIN SN,9,bicing,mobilidad,41.41306,2.22123,bicing
Concepció Arenal 281,12,bicing,mobilidad,41.432559,2.184264,bicing
Sant Ramón Nonat 26,17,bicing,mobilidad,41.37674,2.116973,bicing
Av Meridiana 80,0,bicing,mobilidad,41.40541,2.18712,bicing
Portal de Santa Madrona 2,26,bicing,mobilidad,41.377011,2.175834,bicing
Joan Güell 98,0,bicing,mobilidad,41.381013,2.132319,bicing
Sant Adrià 2,0,bicing,mobilidad,41.433897,2.189614,bicing
Fernando Pessoa 41,0,bicing,mobilidad,41.442167,2.193032,bicing
Passeig Torras i Bages 129,1,bicing,mobilidad,41.443395,2.190623,bicing
Via Barcino 69,0,bicing,mobilidad,41.450634,2.192335,bicing
Concepció Arenal 281,11,bicing,mobilidad,41.432559,2.184264,bicing
Plaça dels Jardins d'Alfàbia 1,0,bicing,mobilidad,41.437094,2.174047,bicing
Granollers 1,0,bicing,mobilidad,41.428388,2.163101,bicing
Sant Ramón Nonat 26,16,bicing,mobilidad,41.37674,2.116973,bicing
Carreras i Candi 89,0,bicing,mobilidad,41.37211,2.12859,bicing
Cardener 82,0,bicing,mobilidad,41.410538,2.1581,bicing
Passeig Marítim de la Barceloneta nan,25,bicing,mobilidad,41.381011,2.193502,bicing
Av. Meridiana 47,18,bicing,mobilidad,41.398237,2.186711,bicing
Doctor Roux 86,5,bicing,mobilidad,41.399833,2.128083,bicing
(PK) C/ MARQUÈS DE MULHACÉN 51,8,bicing,mobilidad,41.39415,2.114973,bicing
Passeig de Garcia Fària 37,25,bicing,mobilidad,41.402541,2.212641,bicing
(PK) C/ DE VALÈNCIA 77,5,bicing,mobilidad,41.383036,2.150337,bicing
Ramon Turró 246,26,bicing,mobilidad,41.401662,2.205277,bicing
(PK) C/ DE BADAJOZ 168,12,bicing,mobilidad,41.402459,2.19042,bicing
Quetzal 22,26,bicing,mobilidad,41.367504,2.134088,bicing
Diagonal 231,11,bicing,mobilidad,41.402046,2.182286,bicing
Rambla Prim 79,0,bicing,mobilidad,41.416018,2.212658,bicing
Jardins de Can Ferrero nan,24,bicing,mobilidad,41.357067,2.141563,bicing
Concepció Arenal 281,10,bicing,mobilidad,41.432559,2.184264,bicing
(PK) C/ DE JOSEP BALARÍ 2,8,bicing,mobilidad,41.401519,2.134235,bicing
Passeig de Garcia Fària 37,26,bicing,mobilidad,41.402541,2.212641,bicing
Concepció Arenal 281,9,bicing,mobilidad,41.432559,2.184264,bicing
(PK) C/ DE FLOS I CALCAT 2,10,bicing,mobilidad,41.389853,2.128581,bicing
Llull / Provençals 309,26,bicing,mobilidad,41.40666,2.20956,bicing
Av. Sarrià 163,25,bicing,mobilidad,41.39239,2.130945,bicing
Sant Ramón Nonat 26,18,bicing,mobilidad,41.37674,2.116973,bicing
Passeig Marítim de la Barceloneta nan,26,bicing,mobilidad,41.381011,2.193502,bicing
Passeig de Garcia Fària 37,27,bicing,mobilidad,41.402541,2.212641,bicing
Av. Sarrià 163,24,bicing,mobilidad,41.39239,2.130945,bicing
Concepció Arenal 281,8,bicing,mobilidad,41.432559,2.184264,bicing
Sant Ramón Nonat 26,19,bicing,mobilidad,41.37674,2.116973,bicing
Concepció Arenal 281,7,bicing,mobilidad,41.432559,2.184264,bicing
Sant Ramón Nonat 26,20,bicing,mobilidad,41.37674,2.116973,bicing
(PK) PL. D'ERNEST LLUCH I MARTIN SN,8,bicing,mobilidad,41.41306,2.22123,bicing
Sant Ramón Nonat 26,21,bicing,mobilidad,41.37674,2.116973,bicing
Jane Addams 26,28,bicing,mobilidad,41.362135,2.135637,bicing
Pl. Teresa de Claramunt nan,33,bicing,mobilidad,41.363093,2.139771,bicing
"(PK) C/ DE RAMON ALBÓ, 77s 77",9,bicing,mobilidad,41.427727,2.177205,bicing
Sant Ramón Nonat 26,22,bicing,mobilidad,41.37674,2.116973,bicing
Concepció Arenal 281,6,bicing,mobilidad,41.432559,2.184264,bicing
Sant Ramón Nonat 26,23,bicing,mobilidad,41.37674,2.116973,bicing
Sant Ramón Nonat 26,24,bicing,mobilidad,41.37674,2.116973,bicing
"(PK) C/ DE RAMON ALBÓ, 77s 77",10,bicing,mobilidad,41.427727,2.177205,bicing
Rambla Fabra i Puig 67,18,bicing,mobilidad,41.430092,2.184898,bicing
Rambla Fabra i Puig 67,17,bicing,mobilidad,41.430092,2.184898,bicing
Gran Via 181,1,bicing,mobilidad,41.36778,2.13926,bicing
Sant Ramón Nonat 26,25,bicing,mobilidad,41.37674,2.116973,bicing
Gran Via 181,2,bicing,mobilidad,41.36778,2.13926,bicing
Pl. Sants (Ps. S. Antoni) 0,27,bicing,mobilidad,41.375802,2.135973,bicing
Rambla Fabra i Puig 67,16,bicing,mobilidad,41.430092,2.184898,bicing
Sant Ramón Nonat 26,26,bicing,mobilidad,41.37674,2.116973,bicing
Concepció Arenal 281,4,bicing,mobilidad,41.432559,2.184264,bicing
Jane Addams 26,26,bicing,mobilidad,41.362135,2.135637,bicing
(PK) C/ DELS FLORISTES DE LA RAMBLA 8,2,bicing,mobilidad,41.381516,2.170239,bicing
(PK) AV. JOSEP TARRADELLAS 46,4,bicing,mobilidad,41.384111,2.14274,bicing
Carrer de Cervelló 5,26,bicing,mobilidad,41.37652,2.1749,bicing
Concepció Arenal 281,3,bicing,mobilidad,41.432559,2.184264,bicing
(PK) C/ PADILLA 159,8,bicing,mobilidad,41.398747,2.186289,bicing
Rambla Fabra i Puig 67,19,bicing,mobilidad,41.430092,2.184898,bicing
Jane Addams 26,24,bicing,mobilidad,41.362135,2.135637,bicing
Gran Vía 1131,27,bicing,mobilidad,41.418035,2.206023,bicing
(PK) AV. JOSEP TARRADELLAS 46,3,bicing,mobilidad,41.384111,2.14274,bicing
Avda. Litoral 84,19,bicing,mobilidad,41.398027,2.208982,bicing
Avda. Litoral 84,26,bicing,mobilidad,41.398027,2.208982,bicing
(PK) C/ DE VALÈNCIA 77,4,bicing,mobilidad,41.383036,2.150337,bicing
Concepció Arenal 281,5,bicing,mobilidad,41.432559,2.184264,bicing
(PK) RAMBLA DEL POBLENOU 130,10,bicing,mobilidad,41.404362,2.197132,bicing
(PK) C/ JAUME FABRA 12,2,bicing,mobilidad,41.37445,2.159668,bicing
Arizala 77,8,bicing,mobilidad,41.379046,2.123253,bicing
Feliu de Casanova 1,24,bicing,mobilidad,41.375366,2.129847,bicing
Feliu de Casanova 1,25,bicing,mobilidad,41.375366,2.129847,bicing
Avinguda de J.Foix 63,4,bicing,mobilidad,41.397572,2.119506,bicing
Arizala 77,9,bicing,mobilidad,41.379046,2.123253,bicing
Avinguda de J.Foix 63,3,bicing,mobilidad,41.397572,2.119506,bicing
Cardenal Tedeschini 13,20,bicing,mobilidad,41.425405,2.185226,bicing
Diagonal 231,19,bicing,mobilidad,41.402046,2.182286,bicing
Carrer dels Enamorats 49,33,bicing,mobilidad,41.404027,2.181264,bicing
Açores 1,18,bicing,mobilidad,41.425216,2.188997,bicing
(PK) C/ DEL TORRENT DE L´OLLA 221,10,bicing,mobilidad,41.407353,2.151341,bicing
Figols 1,19,bicing,mobilidad,41.381311,2.128912,bicing
Rambla Prim 256,27,bicing,mobilidad,41.425566,2.200693,bicing
Avda. Diagonal 630,0,bicing,mobilidad,41.391451,2.139116,bicing
Figols 1,20,bicing,mobilidad,41.381311,2.128912,bicing
Diagonal 231,20,bicing,mobilidad,41.402046,2.182286,bicing
(PK) C/ DE JOSEP BALARÍ 2,9,bicing,mobilidad,41.401519,2.134235,bicing
Figols 1,21,bicing,mobilidad,41.381311,2.128912,bicing
Munné 6,22,bicing,mobilidad,41.375414,2.123191,bicing
Carrer Fulton 1,11,bicing,mobilidad,41.42968,2.16157,bicing
(PK) PG. MARAGALL 54,11,bicing,mobilidad,41.415745,2.180684,bicing
(PK) C/ DE FLOS I CALCAT 2,0,bicing,mobilidad,41.389853,2.128581,bicing
(PK) C/ DELS FLORISTES DE LA RAMBLA 8,6,bicing,mobilidad,41.381516,2.170239,bicing
Amilcar 1,16,bicing,mobilidad,41.430036,2.171974,bicing
Carrer Fulton 1,10,bicing,mobilidad,41.42968,2.16157,bicing
Gavà 1,27,bicing,mobilidad,41.372338,2.141875,bicing
Torrent de Les Flors 102,20,bicing,mobilidad,41.407837,2.158678,bicing
Rambla Fabra i Puig 67,15,bicing,mobilidad,41.430092,2.184898,bicing
Onze de Setembre 37,5,bicing,mobilidad,41.429977,2.191821,bicing
Rambla Fabra i Puig 67,14,bicing,mobilidad,41.430092,2.184898,bicing
Onze de Setembre 37,4,bicing,mobilidad,41.429977,2.191821,bicing
Recinte Parc de la Ciutadella nan,18,bicing,mobilidad,41.38739,2.1875,bicing
(PK) C/ DE LES MONGES 2,2,bicing,mobilidad,41.430201,2.187974,bicing
Rius i Taulet 4,20,bicing,mobilidad,41.372891,2.154471,bicing
Onze de Setembre 37,3,bicing,mobilidad,41.429977,2.191821,bicing
Rius i Taulet 4,24,bicing,mobilidad,41.372891,2.154471,bicing
Rius i Taulet 4,22,bicing,mobilidad,41.372891,2.154471,bicing
(PK) C/ DE LES MONGES 2,1,bicing,mobilidad,41.430201,2.187974,bicing
